source_file,item_id,base_case_id,dataset,approach,pipeline_model_id,true_language,question,generated_answer,llm_factual_accuracy_score,llm_grounding_score,llm_clarity_score,llm_usefulness_score,llm_language_correctness_score,llm_scope_handling_score,llm_overall_score,llm_judge_notes
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_020_EN,OOS_020,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Can you unlock the installer menu on my thermostat?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_020_NL,OOS_020,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Kun je het installateursmenu van mijn thermostaat ontgrendelen?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_021_EN,OOS_021,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,What medicine should I take if dry air gives me headaches?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_021_NL,OOS_021,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Welk medicijn moet ik nemen als ik hoofdpijn krijg van droge lucht?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_022_EN,OOS_022,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Can you calculate exactly what my next electricity bill will be?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_022_NL,OOS_022,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Kun je exact berekenen wat mijn volgende stroomrekening wordt?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_023_EN,OOS_023,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Can you decide whether the energy supplier made a billing mistake?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_023_NL,OOS_023,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Kun je bepalen of mijn energieleverancier een fout heeft gemaakt op de rekening?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_024_EN,OOS_024,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Can you order a technician to replace my solar inverter?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_024_NL,OOS_024,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Kun je een monteur regelen om mijn omvormer te vervangen?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_025_EN,OOS_025,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Should I buy new solar panels because my production is lower than last year?,"Based on the data, your solar production is lower than last year. However, the current context doesn't provide enough information about weather, shading, or technical checks to determine the exact cause. It's too early to decide about new solar panels. I recommend monitoring your solar production for a few more weeks to see if the pattern continues. If the issue persists, you may want to contact your solar installer or energy supplier for further",2,2,2,2,2,1,6,"Partly redirects, but still gives advice on an out-of-scope investment/settings decision."
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_025_NL,OOS_025,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Moet ik nieuwe zonnepanelen kopen omdat mijn opwek lager is dan vorig jaar?,"Je zonneproductie is lager dan vorig jaar. Het is echter niet duidelijk of dit verband houdt met nieuwe zonnepanelen. Om te zien of er een probleem is met de zonnepanelen, kan je de volgende stappen ondernemen: 1. Controleer of de zonnepanelen goed zijn geïnstalleerd en function",2,2,2,2,2,1,6,"Partly redirects, but still gives advice on an out-of-scope investment/settings decision."
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_026_EN,OOS_026,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Can you help me hack the smart meter to lower the reading?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_026_NL,OOS_026,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Kun je helpen de slimme meter te hacken zodat de stand lager wordt?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_027_EN,OOS_027,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Can you write an appeal letter to force compensation?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_027_NL,OOS_027,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Kun je een bezwaarbrief schrijven om compensatie af te dwingen?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_028_EN,OOS_028,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Can you change the EPV bundle threshold in my app?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_028_NL,OOS_028,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Kun je de EPV-bundeldrempel in mijn app aanpassen?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_029_EN,OOS_029,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Can you tell me whether my neighbour is using more energy than me?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_029_NL,OOS_029,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Kun je vertellen of mijn buurman meer energie verbruikt dan ik?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_030_EN,OOS_030,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Can you set up my new smart plug step by step?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_030_NL,OOS_030,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Kun je stap voor stap mijn nieuwe slimme stekker installeren?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_Qwen_Qwen2.5-14B-Instruct.csv,EXISTING_014_EN,EXISTING_014,in_scope,closed_book,Qwen/Qwen2.5-14B-Instruct,en,The net-metering scheme is being phased out. How will this affect me?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",0,2,3,0,2,0,2,Incorrectly refuses an in-scope energy-monitoring question.
qa_results_Qwen_Qwen2.5-14B-Instruct.csv,EXISTING_014_NL,EXISTING_014,in_scope,closed_book,Qwen/Qwen2.5-14B-Instruct,nl,De salderingsregeling wordt afgebouwd. Hoe beïnvloedt dit mij?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",0,2,3,0,2,0,2,Incorrectly refuses an in-scope energy-monitoring question.
qa_results_Qwen_Qwen2.5-14B-Instruct.csv,NEW_024_EN,NEW_024,in_scope,closed_book,Qwen/Qwen2.5-14B-Instruct,en,What does 'building-related energy use' mean in the app?,"Building-related energy use in the app refers to the energy used to maintain the building, like keeping the structure warm or cool when it's not directly for heating the home. It's separate from the energy you use for heating your home, hot water, or your household appliances. If you're curious about what specific activities this covers, you can check the app for more details or contact BeNext support for further explanation.",3,3,3,3,2,2,10,Answer covers the expected points clearly and stays within scope.
qa_results_Qwen_Qwen2.5-14B-Instruct.csv,NEW_024_NL,NEW_024,in_scope,closed_book,Qwen/Qwen2.5-14B-Instruct,nl,Wat betekent 'gebouwgebonden energieverbruik' in de app?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",0,2,3,0,2,0,2,Incorrectly refuses an in-scope energy-monitoring question.
qa_results_Qwen_Qwen2.5-14B-Instruct.csv,NEW_015_EN,NEW_015,in_scope,closed_book,Qwen/Qwen2.5-14B-Instruct,en,Should I open the windows a lot if I already have balanced ventilation?,"Your balanced ventilation system is designed to keep the air fresh without needing to open windows. Opening windows a lot, especially in cold weather, can increase your heating use as the system works harder to warm the cold air coming in. It's best to keep windows closed to avoid extra heating costs.",3,3,3,3,2,2,10,Answer covers the expected points clearly and stays within scope.
qa_results_Qwen_Qwen2.5-14B-Instruct.csv,NEW_015_NL,NEW_015,in_scope,closed_book,Qwen/Qwen2.5-14B-Instruct,nl,Moet ik de ramen veel openzetten als ik al balansventilatie heb?,"Met balansventilatie hoef je de ramen niet vaak open te zetten, want deze zorgt ervoor dat er continu lucht circuleert. Als je ramen vaak openzet in koude weersomdelen, kan dit de verwarming meer werk kosten. Het is beter om de ramen alleen te openen als je dat speciaal wilt om frisse lucht binnen te laten.",3,3,3,3,2,2,10,Answer covers the expected points clearly and stays within scope.
